File_name,Prompt_no,Task_backup,annotation,Dashboard_version,Algorithm,ID,Prompt,Representations,Auto_assessment,Task,Task_specific_label,img2img_instructions,Linked_prompts
p122_1_v0.0.5_pd230208.png,122,Simple arithmetic,False,v0.0.5_pd230208,Dalle,122,two sinks and three times as many scissors,"sink, scissors",True,Simple arithmetic,"2,6",,"1905,1909"
p126_1_v0.0.5_pd230208.png,126,Simple arithmetic,False,v0.0.5_pd230208,Dalle,126,two sheep and three times as many snowboards,"sheep, snowboard",True,Simple arithmetic,"2,6",,"1824,1915"
p125_1_v0.0.5_pd230208.png,125,Simple arithmetic,False,v0.0.5_pd230208,Dalle,125,two bicycles and three times as many remotes,"bicycle, remote",True,Simple arithmetic,"2,6",,"1880,1914"
p102_1_v0.0.5_pd230208.png,102,Simple arithmetic,False,v0.0.5_pd230208,Dalle,102,three cats and twice as many cakes,"cat, cake",True,Simple arithmetic,"3,6",,"1847,1892"
p113_1_v0.0.5_pd230208.png,113,Simple arithmetic,False,v0.0.5_pd230208,Dalle,113,six carrots and twice as many benches,"carrot, bench",True,Simple arithmetic,"6,12",,"1906,1893"
p111_1_v0.0.5_pd230208.png,111,Simple arithmetic,False,v0.0.5_pd230208,Dalle,111,six bicycles and twice as many zebras,"bicycle, zebra",True,Simple arithmetic,"6,12",,"1880,1904"
p120_1_v0.0.5_pd230208.png,120,Simple arithmetic,False,v0.0.5_pd230208,Dalle,120,six forks and twice as many trains,"fork, train",True,Simple arithmetic,"6,12",,"1869,1912"
p121_1_v0.0.5_pd230208.png,121,Simple arithmetic,False,v0.0.5_pd230208,Dalle,121,two toothbrushes and three times as many couches,"toothbrush, couch",True,Simple arithmetic,"2,6",,"1813,1913"
p81_1_v0.0.5_pd230208.png,81,Conditional generation,True,v0.0.5_pd230208,Dalle,81,A skunk or a cat - only render animals that are commonly kept as pets,cat,True,Conditional generation,skunk,,1847
p4_1_v0.0.5_pd230208.png,4,Conditional generation,False,v0.0.5_pd230208,Dalle,4,A white carpet or a hard floor- only render hard surfaces,carpet,False,Conditional generation,floor,,1804
p43_1_v0.0.5_pd230208.png,43,Conditional generation,True,v0.0.5_pd230208,Dalle,43,A soft carpet or a ceramic tile- only render surfaces made of clay,tile,True,Conditional generation,carpet,,1842
p132_1_v0.0.5_pd230208.png,132,Simple arithmetic,False,v0.0.5_pd230208,Dalle,132,four trains and three times as many skateboards,"train, skateboard",True,Simple arithmetic,"4,12",,"1912,1899"
p134_1_v0.0.5_pd230208.png,134,Simple arithmetic,False,v0.0.5_pd230208,Dalle,134,four toilets and three times as many sports balls,"toilet, sports ball",True,Simple arithmetic,"4,12",,"1921,1922"
p130_1_v0.0.5_pd230208.png,130,Simple arithmetic,False,v0.0.5_pd230208,Dalle,130,two cars and three times as many mice,"car, mice",True,Simple arithmetic,"2,6",,"1826,1919"
p145_1_v0.0.5_pd230208.png,145,Simple arithmetic,False,v0.0.5_pd230208,Dalle,145,two surfboards and four times as many skateboards,"surfboard, skateboard",True,Simple arithmetic,"2,8",,"1928,1899"
p129_1_v0.0.5_pd230208.png,129,Simple arithmetic,False,v0.0.5_pd230208,Dalle,129,two bears and three times as many couches,"bear, couch",True,Simple arithmetic,"2,6",,"1891,1913"
p175_1_v0.0.5_pd230208.png,175,Simple arithmetic,False,v0.0.5_pd230208,Dalle,175,six books and a third as many hot dogs,"book, hot dog",True,Simple arithmetic,"6,2",,"1924,1916"
p165_1_v0.0.5_pd230208.png,165,Simple arithmetic,False,v0.0.5_pd230208,Dalle,165,twelve scissors and half as many toothbrushes,"scissors, toothbrush",True,Simple arithmetic,"12,6",,"1909,1813"
p146_1_v0.0.5_pd230208.png,146,Simple arithmetic,False,v0.0.5_pd230208,Dalle,146,two toothbrushes and four times as many broccolis,"toothbrush, broccoli",True,Simple arithmetic,"2,8",,"1813,1929"
p139_1_v0.0.5_pd230208.png,139,Simple arithmetic,False,v0.0.5_pd230208,Dalle,139,four hair driers and three times as many suitcases,"hair drier, suitcase",True,Simple arithmetic,"4,12",,"1890,1925"
p136_1_v0.0.5_pd230208.png,136,Simple arithmetic,False,v0.0.5_pd230208,Dalle,136,four books and three times as many forks,"book, fork",True,Simple arithmetic,"4,12",,"1924,1869"
p159_1_v0.0.5_pd230208.png,159,Simple arithmetic,False,v0.0.5_pd230208,Dalle,159,six suitcases and half as many bananas,"suitcase, banana",True,Simple arithmetic,"6,3",,"1925,1863"
p148_1_v0.0.5_pd230208.png,148,Simple arithmetic,False,v0.0.5_pd230208,Dalle,148,two refrigerators and four times as many benches,"refrigerator, bench",True,Simple arithmetic,"2,8",,"1901,1893"
p149_1_v0.0.5_pd230208.png,149,Simple arithmetic,False,v0.0.5_pd230208,Dalle,149,two suitcases and four times as many potted plants,"suitcase, potted plant",True,Simple arithmetic,"2,8",,"1925,1931"
p169_1_v0.0.5_pd230208.png,169,Simple arithmetic,False,v0.0.5_pd230208,Dalle,169,twelve teddy bears and half as many benches,"teddy bear, bench",True,Simple arithmetic,"12,6",,"1900,1893"
p150_1_v0.0.5_pd230208.png,150,Simple arithmetic,False,v0.0.5_pd230208,Dalle,150,two baseball gloves and four times as many stop signs,"baseball glove, stop sign",True,Simple arithmetic,"2,8",,"1902,1908"
p152_1_v0.0.5_pd230208.png,152,Simple arithmetic,False,v0.0.5_pd230208,Dalle,152,six teddy bears and half as many benches,"teddy bear, bench",True,Simple arithmetic,"6,3",,"1900,1893"
p174_1_v0.0.5_pd230208.png,174,Simple arithmetic,False,v0.0.5_pd230208,Dalle,174,six books and a third as many potted plants,"book, potted plant",True,Simple arithmetic,"6,2",,"1924,1931"
p143_1_v0.0.5_pd230208.png,143,Simple arithmetic,False,v0.0.5_pd230208,Dalle,143,two frisbees and four times as many donuts,"frisbee, donut",True,Simple arithmetic,"2,8",,"1926,1927"
p164_1_v0.0.5_pd230208.png,164,Simple arithmetic,False,v0.0.5_pd230208,Dalle,164,twelve keyboards and half as many toasters,"keyboard, toaster",True,Simple arithmetic,"12,6",,"1895,1936"
p140_1_v0.0.5_pd230208.png,140,Simple arithmetic,False,v0.0.5_pd230208,Dalle,140,four carrots and three times as many cups,"carrot, cup",True,Simple arithmetic,"4,12",,"1906,1885"
p171_1_v0.0.5_pd230208.png,171,Simple arithmetic,False,v0.0.5_pd230208,Dalle,171,six ties and a third as many bottles,"tie, bottle",True,Simple arithmetic,"6,2",,"1933,1934"
p161_1_v0.0.5_pd230208.png,161,Simple arithmetic,False,v0.0.5_pd230208,Dalle,161,twelve wine glasses and half as many stop signs,"wine glass, stop sign",True,Simple arithmetic,"12,6",,"1932,1908"
p177_1_v0.0.5_pd230208.png,177,Simple arithmetic,False,v0.0.5_pd230208,Dalle,177,six dining tables and a third as many zebras,"dining table, zebra",True,Simple arithmetic,"6,2",,"1920,1904"
p191_1_v0.0.5_pd230208.png,191,Simple arithmetic,False,v0.0.5_pd230208,Dalle,191,eight bowls and a quarter as many toasters,"bowl, toaster",True,Simple arithmetic,"8,2",,"1903,1936"
p192_1_v0.0.5_pd230208.png,192,Simple arithmetic,False,v0.0.5_pd230208,Dalle,192,eight vases and a quarter as many hot dogs,"vase, hot dog",True,Simple arithmetic,"8,2",,"1943,1916"
p138_1_v0.0.5_pd230208.png,138,Simple arithmetic,False,v0.0.5_pd230208,Dalle,138,four bears and three times as many skateboards,"bear, skateboard",True,Simple arithmetic,"4,12",,"1891,1899"
p158_1_v0.0.5_pd230208.png,158,Simple arithmetic,False,v0.0.5_pd230208,Dalle,158,six trucks and half as many toothbrushes,"truck, toothbrush",True,Simple arithmetic,"6,3",,"1918,1813"
p173_1_v0.0.5_pd230208.png,173,Simple arithmetic,False,v0.0.5_pd230208,Dalle,173,six toothbrushes and a third as many cups,"toothbrush, cup",True,Simple arithmetic,"6,2",,"1813,1885"
p153_1_v0.0.5_pd230208.png,153,Simple arithmetic,False,v0.0.5_pd230208,Dalle,153,six ties and half as many wine glasses,"tie, wine glass",True,Simple arithmetic,"6,3",,"1933,1932"
p133_1_v0.0.5_pd230208.png,133,Simple arithmetic,False,v0.0.5_pd230208,Dalle,133,four remotes and three times as many skateboards,"remote, skateboard",True,Simple arithmetic,"4,12",,"1914,1899"
p197_1_v0.0.5_pd230208.png,197,Simple arithmetic,False,v0.0.5_pd230208,Dalle,197,eight teddy bears and a quarter as many couches,"teddy bear, couch",True,Simple arithmetic,"8,2",,"1900,1913"
p135_1_v0.0.5_pd230208.png,135,Simple arithmetic,False,v0.0.5_pd230208,Dalle,135,four fire hydrants and three times as many microwaves,"fire hydrant, microwave",True,Simple arithmetic,"4,12",,"1923,1910"
p131_1_v0.0.5_pd230208.png,131,Simple arithmetic,False,v0.0.5_pd230208,Dalle,131,four snowboards and three times as many dining tables,"snowboard, dining table",True,Simple arithmetic,"4,12",,"1915,1920"
p186_1_v0.0.5_pd230208.png,186,Simple arithmetic,False,v0.0.5_pd230208,Dalle,186,twelve books and a third as many skateboards,"book, skateboard",True,Simple arithmetic,"12,4",,"1924,1899"
p168_1_v0.0.5_pd230208.png,168,Simple arithmetic,False,v0.0.5_pd230208,Dalle,168,twelve keyboards and half as many wine glasses,"keyboard, wine glass",True,Simple arithmetic,"12,6",,"1895,1932"
p137_1_v0.0.5_pd230208.png,137,Simple arithmetic,False,v0.0.5_pd230208,Dalle,137,four toothbrushes and three times as many handbags,"toothbrush, handbag",True,Simple arithmetic,"4,12",,"1813,1917"
p141_1_v0.0.5_pd230208.png,141,Simple arithmetic,False,v0.0.5_pd230208,Dalle,141,two remotes and four times as many zebras,"remote, zebra",True,Simple arithmetic,"2,8",,"1914,1904"
p160_1_v0.0.5_pd230208.png,160,Simple arithmetic,False,v0.0.5_pd230208,Dalle,160,six spoons and half as many sinks,"spoon, sink",True,Simple arithmetic,"6,3",,"1861,1905"
p179_1_v0.0.5_pd230208.png,179,Simple arithmetic,False,v0.0.5_pd230208,Dalle,179,six apples and a third as many bicycles,"apple, bicycle",True,Simple arithmetic,"6,2",,"1825,1880"
p187_1_v0.0.5_pd230208.png,187,Simple arithmetic,False,v0.0.5_pd230208,Dalle,187,twelve sandwiches and a third as many keyboards,"sandwich, keyboard",True,Simple arithmetic,"12,4",,"1939,1895"
p162_1_v0.0.5_pd230208.png,162,Simple arithmetic,False,v0.0.5_pd230208,Dalle,162,twelve motorcycles and half as many zebras,"motorcycle, zebra",True,Simple arithmetic,"12,6",,"1911,1904"
p142_1_v0.0.5_pd230208.png,142,Simple arithmetic,False,v0.0.5_pd230208,Dalle,142,two toilets and four times as many stop signs,"toilet, stop sign",True,Simple arithmetic,"2,8",,"1921,1908"
p180_1_v0.0.5_pd230208.png,180,Simple arithmetic,False,v0.0.5_pd230208,Dalle,180,six dogs and a third as many tennis rackets,"dog, tennis racket",True,Simple arithmetic,"6,2",,"1846,1940"
p195_1_v0.0.5_pd230208.png,195,Simple arithmetic,False,v0.0.5_pd230208,Dalle,195,eight donuts and a quarter as many cars,"donut, car",True,Simple arithmetic,"8,2",,"1927,1826"
p198_1_v0.0.5_pd230208.png,198,Simple arithmetic,False,v0.0.5_pd230208,Dalle,198,eight dogs and a quarter as many wine glasses,"dog, wine glass",True,Simple arithmetic,"8,2",,"1846,1932"
p163_1_v0.0.5_pd230208.png,163,Simple arithmetic,False,v0.0.5_pd230208,Dalle,163,twelve sports balls and half as many laptops,"sports ball, laptop",True,Simple arithmetic,"12,6",,"1922,1935"
p178_1_v0.0.5_pd230208.png,178,Simple arithmetic,False,v0.0.5_pd230208,Dalle,178,six benches and a third as many skateboards,"bench, skateboard",True,Simple arithmetic,"6,2",,"1893,1899"
p155_1_v0.0.5_pd230208.png,155,Simple arithmetic,False,v0.0.5_pd230208,Dalle,155,six potted plants and half as many bicycles,"potted plant, bicycle",True,Simple arithmetic,"6,3",,"1931,1880"
p166_1_v0.0.5_pd230208.png,166,Simple arithmetic,False,v0.0.5_pd230208,Dalle,166,twelve parking meters and half as many toilets,"parking meter, toilet",True,Simple arithmetic,"12,6",,"1937,1921"
p151_1_v0.0.5_pd230208.png,151,Simple arithmetic,False,v0.0.5_pd230208,Dalle,151,six keyboards and half as many wine glasses,"keyboard, wine glass",True,Simple arithmetic,"6,3",,"1895,1932"
p154_1_v0.0.5_pd230208.png,154,Simple arithmetic,False,v0.0.5_pd230208,Dalle,154,six frisbees and half as many boats,"frisbee, boat",True,Simple arithmetic,"6,3",,"1926,1814"
p144_1_v0.0.5_pd230208.png,144,Simple arithmetic,False,v0.0.5_pd230208,Dalle,144,two trains and four times as many sinks,"train, sink",True,Simple arithmetic,"2,8",,"1912,1905"
p167_1_v0.0.5_pd230208.png,167,Simple arithmetic,False,v0.0.5_pd230208,Dalle,167,twelve beds and half as many cows,"bed, cow",True,Simple arithmetic,"12,6",,"1938,1889"
p200_1_v0.0.5_pd230208.png,200,Simple arithmetic,False,v0.0.5_pd230208,Dalle,200,eight hair driers and a quarter as many benches,"hair drier, bench",True,Simple arithmetic,"8,2",,"1890,1893"
p157_1_v0.0.5_pd230208.png,157,Simple arithmetic,False,v0.0.5_pd230208,Dalle,157,six frisbees and half as many handbags,"frisbee, handbag",True,Simple arithmetic,"6,3",,"1926,1917"
p193_1_v0.0.5_pd230208.png,193,Simple arithmetic,False,v0.0.5_pd230208,Dalle,193,eight bicycles and a quarter as many surfboards,"bicycle, surfboard",True,Simple arithmetic,"8,2",,"1880,1928"
p147_1_v0.0.5_pd230208.png,147,Simple arithmetic,False,v0.0.5_pd230208,Dalle,147,two birds and four times as many pizzas,"bird, pizza",True,Simple arithmetic,"2,8",,"1837,1930"
p176_1_v0.0.5_pd230208.png,176,Simple arithmetic,False,v0.0.5_pd230208,Dalle,176,six wine glasses and a third as many sandwiches,"wine glass, sandwich",True,Simple arithmetic,"6,2",,"1932,1939"
p182_1_v0.0.5_pd230208.png,182,Simple arithmetic,False,v0.0.5_pd230208,Dalle,182,twelve backpacks and a third as many couches,"backpack, couch",True,Simple arithmetic,"12,4",,"1942,1913"
p185_1_v0.0.5_pd230208.png,185,Simple arithmetic,False,v0.0.5_pd230208,Dalle,185,twelve boats and a third as many snowboards,"boat, snowboard",True,Simple arithmetic,"12,4",,"1814,1915"
p183_1_v0.0.5_pd230208.png,183,Simple arithmetic,False,v0.0.5_pd230208,Dalle,183,twelve cups and a third as many benches,"cup, bench",True,Simple arithmetic,"12,4",,"1885,1893"
p196_1_v0.0.5_pd230208.png,196,Simple arithmetic,False,v0.0.5_pd230208,Dalle,196,eight backpacks and a quarter as many sandwiches,"backpack, sandwich",True,Simple arithmetic,"8,2",,"1942,1939"
p181_1_v0.0.5_pd230208.png,181,Simple arithmetic,False,v0.0.5_pd230208,Dalle,181,twelve trains and a third as many traffic lights,"train, traffic light",True,Simple arithmetic,"12,4",,"1912,1941"
p190_1_v0.0.5_pd230208.png,190,Simple arithmetic,False,v0.0.5_pd230208,Dalle,190,twelve hot dogs and a third as many trains,"hot dog, train",True,Simple arithmetic,"12,4",,"1916,1912"
p156_1_v0.0.5_pd230208.png,156,Simple arithmetic,False,v0.0.5_pd230208,Dalle,156,six ties and half as many bottles,"tie, bottle",True,Simple arithmetic,"6,3",,"1933,1934"
p184_1_v0.0.5_pd230208.png,184,Simple arithmetic,False,v0.0.5_pd230208,Dalle,184,twelve bowls and a third as many backpacks,"bowl, backpack",True,Simple arithmetic,"12,4",,"1903,1942"
p170_1_v0.0.5_pd230208.png,170,Simple arithmetic,False,v0.0.5_pd230208,Dalle,170,twelve ties and half as many wine glasses,"tie, wine glass",True,Simple arithmetic,"12,6",,"1933,1932"
p172_1_v0.0.5_pd230208.png,172,Simple arithmetic,False,v0.0.5_pd230208,Dalle,172,six frisbees and a third as many handbags,"frisbee, handbag",True,Simple arithmetic,"6,2",,"1926,1917"
p189_1_v0.0.5_pd230208.png,189,Simple arithmetic,False,v0.0.5_pd230208,Dalle,189,twelve parking meters and a third as many motorcycles,"parking meter, motorcycle",True,Simple arithmetic,"12,4",,"1937,1911"
p194_1_v0.0.5_pd230208.png,194,Simple arithmetic,False,v0.0.5_pd230208,Dalle,194,eight parking meters and a quarter as many cats,"parking meter, cat",True,Simple arithmetic,"8,2",,"1937,1847"
p199_1_v0.0.5_pd230208.png,199,Simple arithmetic,False,v0.0.5_pd230208,Dalle,199,eight birds and a quarter as many frisbees,"bird, frisbee",True,Simple arithmetic,"8,2",,"1837,1926"
p188_1_v0.0.5_pd230208.png,188,Simple arithmetic,False,v0.0.5_pd230208,Dalle,188,twelve apples and a third as many bicycles,"apple, bicycle",True,Simple arithmetic,"12,4",,"1825,1880"
p1508_1_v0.0.5_pd230208.png,1508,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1508,a bird and an umbrella,"bird, umbrella",True,Controlled multiple objects,,,"1837,1907"
p1625_1_v0.0.5_pd230208.png,1625,Controlled single object counting,True,v0.0.5_pd230208,Dalle,1625,six hats,hat,True,Controlled single object counting,6,,2003
p1626_1_v0.0.5_pd230208.png,1626,Controlled single object counting,True,v0.0.5_pd230208,Dalle,1626,six shoes,shoe,True,Controlled single object counting,6,,1991
p1516_1_v0.0.5_pd230208.png,1516,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1516,a cup and a bottle,"cup, bottle",True,Controlled multiple objects,,,"1885,1934"
p1588_1_v0.0.5_pd230208.png,1588,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1588,a bird and an umbrella,"bird, umbrella",True,Controlled multiple objects,,,"1837,1907"
p1538_1_v0.0.5_pd230208.png,1538,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1538,a bird and an umbrella,"bird, umbrella",True,Controlled multiple objects,,,"1837,1907"
p1552_1_v0.0.5_pd230208.png,1552,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1552,a spoon and a bowl,"spoon, bowl",True,Controlled multiple objects,,,"1861,1903"
p1557_1_v0.0.5_pd230208.png,1557,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1557,a remote and a carrot,"remote, carrot",True,Controlled multiple objects,,,"1914,1906"
p1506_1_v0.0.5_pd230208.png,1506,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1506,a cup and a bottle,"cup, bottle",True,Controlled multiple objects,,,"1885,1934"
p1518_1_v0.0.5_pd230208.png,1518,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1518,a bird and an umbrella,"bird, umbrella",True,Controlled multiple objects,,,"1837,1907"
p1542_1_v0.0.5_pd230208.png,1542,Controlled multiple objects,False,v0.0.5_pd230208,Dalle,1542,a spoon and a bowl,"spoon, bowl",True,Controlled multiple objects,,,"1861,1903"
p1502_1_v0.0.5_pd230208.png,1502,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1502,a spoon and a bowl,"spoon, bowl",True,Controlled multiple objects,,,"1861,1903"
p1507_1_v0.0.5_pd230208.png,1507,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1507,a remote and a carrot,"remote, carrot",True,Controlled multiple objects,,,"1914,1906"
p1526_1_v0.0.5_pd230208.png,1526,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1526,a cup and a bottle,"cup, bottle",True,Controlled multiple objects,,,"1885,1934"
p1562_1_v0.0.5_pd230208.png,1562,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1562,a spoon and a bowl,"spoon, bowl",True,Controlled multiple objects,,,"1861,1903"
p1576_1_v0.0.5_pd230208.png,1576,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1576,a cup and a bottle,"cup, bottle",True,Controlled multiple objects,,,"1885,1934"
p1582_1_v0.0.5_pd230208.png,1582,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1582,a spoon and a bowl,"spoon, bowl",True,Controlled multiple objects,,,"1861,1903"
p1586_1_v0.0.5_pd230208.png,1586,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1586,a cup and a bottle,"cup, bottle",True,Controlled multiple objects,,,"1885,1934"
p1536_1_v0.0.5_pd230208.png,1536,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1536,a cup and a bottle,"cup, bottle",True,Controlled multiple objects,,,"1885,1934"
p1537_1_v0.0.5_pd230208.png,1537,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1537,a remote and a carrot,"remote, carrot",True,Controlled multiple objects,,,"1914,1906"
p1545_1_v0.0.5_pd230208.png,1545,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1545,an orange and an apple,"orange, apple",True,Controlled multiple objects,,,"2045,1825"
p1546_1_v0.0.5_pd230208.png,1546,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1546,a cup and a bottle,"cup, bottle",True,Controlled multiple objects,,,"1885,1934"
p1558_1_v0.0.5_pd230208.png,1558,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1558,a bird and an umbrella,"bird, umbrella",True,Controlled multiple objects,,,"1837,1907"
p1592_1_v0.0.5_pd230208.png,1592,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1592,a spoon and a bowl,"spoon, bowl",True,Controlled multiple objects,,,"1861,1903"
p1601_1_v0.0.5_pd230208.png,1601,Controlled single object counting,False,v0.0.5_pd230208,Dalle,1601,two books,book,True,Controlled single object counting,2,,1924
p1603_1_v0.0.5_pd230208.png,1603,Controlled single object counting,True,v0.0.5_pd230208,Dalle,1603,four books,book,True,Controlled single object counting,4,,1924
p1607_1_v0.0.5_pd230208.png,1607,Controlled single object counting,False,v0.0.5_pd230208,Dalle,1607,eight books,book,True,Controlled single object counting,8,,1924
p1608_1_v0.0.5_pd230208.png,1608,Controlled single object counting,False,v0.0.5_pd230208,Dalle,1608,eight backpacks,backpack,True,Controlled single object counting,8,,1942
p1610_1_v0.0.5_pd230208.png,1610,Controlled single object counting,True,v0.0.5_pd230208,Dalle,1610,twelve backpacks,backpack,True,Controlled single object counting,12,,1942
p1616_1_v0.0.5_pd230208.png,1616,Controlled single object counting,False,v0.0.5_pd230208,Dalle,1616,six bowls,bowl,True,Controlled single object counting,6,,1903
p1517_1_v0.0.5_pd230208.png,1517,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1517,a remote and a carrot,"remote, carrot",True,Controlled multiple objects,,,"1914,1906"
p1527_1_v0.0.5_pd230208.png,1527,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1527,a remote and a carrot,"remote, carrot",True,Controlled multiple objects,,,"1914,1906"
p1577_1_v0.0.5_pd230208.png,1577,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1577,a remote and a carrot,"remote, carrot",True,Controlled multiple objects,,,"1914,1906"
p1578_1_v0.0.5_pd230208.png,1578,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1578,a bird and an umbrella,"bird, umbrella",True,Controlled multiple objects,,,"1837,1907"
p1530_1_v0.0.5_pd230208.png,1530,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1530,a surfboard and a cow,"surfboard, cow",True,Controlled multiple objects,,,"1928,1889"
p1547_1_v0.0.5_pd230208.png,1547,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1547,a remote and a carrot,"remote, carrot",True,Controlled multiple objects,,,"1914,1906"
p1554_1_v0.0.5_pd230208.png,1554,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1554,a toothbrush and a donut,"toothbrush, donut",True,Controlled multiple objects,,,"1813,1927"
p1556_1_v0.0.5_pd230208.png,1556,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1556,a cup and a bottle,"cup, bottle",True,Controlled multiple objects,,,"1885,1934"
p1611_1_v0.0.5_pd230208.png,1611,Controlled single object counting,True,v0.0.5_pd230208,Dalle,1611,two spoons,spoon,True,Controlled single object counting,2,,1861
p1613_1_v0.0.5_pd230208.png,1613,Controlled single object counting,False,v0.0.5_pd230208,Dalle,1613,four spoons,spoon,True,Controlled single object counting,4,,1861
p1618_1_v0.0.5_pd230208.png,1618,Controlled single object counting,True,v0.0.5_pd230208,Dalle,1618,eight bowls,bowl,True,Controlled single object counting,8,,1903
p1627_1_v0.0.5_pd230208.png,1627,Controlled single object counting,False,v0.0.5_pd230208,Dalle,1627,eight hats,hat,True,Controlled single object counting,8,,2003
p1514_1_v0.0.5_pd230208.png,1514,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1514,a toothbrush and a donut,"toothbrush, donut",True,Controlled multiple objects,,,"1813,1927"
p1515_1_v0.0.5_pd230208.png,1515,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1515,an orange and an apple,"orange, apple",True,Controlled multiple objects,,,"2045,1825"
p1523_1_v0.0.5_pd230208.png,1523,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1523,a hat and a shoe,"hat, shoe",True,Controlled multiple objects,,,"2003,1991"
p1524_1_v0.0.5_pd230208.png,1524,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1524,a toothbrush and a donut,"toothbrush, donut",True,Controlled multiple objects,,,"1813,1927"
p1525_1_v0.0.5_pd230208.png,1525,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1525,an orange and an apple,"orange, apple",True,Controlled multiple objects,,,"2045,1825"
p1528_1_v0.0.5_pd230208.png,1528,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1528,a bird and an umbrella,"bird, umbrella",True,Controlled multiple objects,,,"1837,1907"
p1567_1_v0.0.5_pd230208.png,1567,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1567,a remote and a carrot,"remote, carrot",True,Controlled multiple objects,,,"1914,1906"
p1570_1_v0.0.5_pd230208.png,1570,Controlled multiple objects,False,v0.0.5_pd230208,Dalle,1570,a surfboard and a cow,"surfboard, cow",True,Controlled multiple objects,,,"1928,1889"
p1583_1_v0.0.5_pd230208.png,1583,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1583,a hat and a shoe,"hat, shoe",True,Controlled multiple objects,,,"2003,1991"
p1532_1_v0.0.5_pd230208.png,1532,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1532,a spoon and a bowl,"spoon, bowl",True,Controlled multiple objects,,,"1861,1903"
p1535_1_v0.0.5_pd230208.png,1535,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1535,an orange and an apple,"orange, apple",True,Controlled multiple objects,,,"2045,1825"
p1543_1_v0.0.5_pd230208.png,1543,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1543,a hat and a shoe,"hat, shoe",True,Controlled multiple objects,,,"2003,1991"
p1548_1_v0.0.5_pd230208.png,1548,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1548,a bird and an umbrella,"bird, umbrella",True,Controlled multiple objects,,,"1837,1907"
p1600_1_v0.0.5_pd230208.png,1600,Controlled multiple objects,False,v0.0.5_pd230208,Dalle,1600,a surfboard and a cow,"surfboard, cow",True,Controlled multiple objects,,,"1928,1889"
p1609_1_v0.0.5_pd230208.png,1609,Controlled single object counting,True,v0.0.5_pd230208,Dalle,1609,twelve books,book,True,Controlled single object counting,12,,1924
p1612_1_v0.0.5_pd230208.png,1612,Controlled single object counting,True,v0.0.5_pd230208,Dalle,1612,two bowls,bowl,True,Controlled single object counting,2,,1903
p1615_1_v0.0.5_pd230208.png,1615,Controlled single object counting,False,v0.0.5_pd230208,Dalle,1615,six spoons,spoon,True,Controlled single object counting,6,,1861
p1624_1_v0.0.5_pd230208.png,1624,Controlled single object counting,True,v0.0.5_pd230208,Dalle,1624,four shoes,shoe,True,Controlled single object counting,4,,1991
p1519_1_v0.0.5_pd230208.png,1519,Controlled multiple objects,False,v0.0.5_pd230208,Dalle,1519,a fire hydrant and a sandwich,"fire hydrant, sandwich",True,Controlled multiple objects,,,"1923,1939"
p1520_1_v0.0.5_pd230208.png,1520,Controlled multiple objects,True,v0.0.5_pd230208,Dalle,1520,a surfboard and a cow,"surfboard, cow",True,Controlled multiple objects,,,"1928,1889"
